item_id,location,ds,y,product_category
sku - 987,Moorechester,2020-11-01,358,Body and chassis
sku - 185,Jenniferton,2022-07-01,102,EV Batteries
sku - 392,New Mark,2024-03-01,134,Suspension and steering
sku - 232,Lake Kimberly,2023-11-01,500,Powertrain Components
sku - 963,Simmonshaven,2020-09-01,486,EV Batteries
sku - 758,Port Sabrina,2021-09-01,214,Powertrain Components
sku - 951,Lake Derek,2020-08-01,226,Powertrain Components
sku - 831,Derrickborough,2021-12-01,360,Powertrain Components
sku - 488,New Joseph,2022-09-01,191,Safety equipment
sku - 244,Thomasfurt,2021-08-01,203,Suspension and steering
sku - 413,Christopherbury,2020-07-01,280,Electrical systems
sku - 350,West Hannahland,2020-08-01,398,Powertrain Components
sku - 360,Melissahaven,2023-08-01,361,Electrical systems
sku - 414,East Michaelchester,2024-06-01,211,Powertrain Components
sku - 686,Lake Amberview,2020-12-01,468,Interior components
sku - 486,Ashleymouth,2023-03-01,458,Interior components
sku - 896,Victoriaview,2021-12-01,359,Electrical systems
sku - 537,Katrinaland,2021-04-01,180,Powertrain Components
sku - 609,Port Brenda,2021-07-01,199,Suspension and steering
sku - 746,Smithborough,2020-08-01,210,Interior components
sku - 535,North Richard,2020-07-01,260,Electrical systems
sku - 259,Lake Wayne,2022-10-01,281,EV Batteries
sku - 871,Sherrishire,2020-04-01,113,Body and chassis
sku - 341,Port Maryshire,2021-04-01,370,Powertrain Components
sku - 714,West Joseph,2020-09-01,242,EV Batteries
sku - 855,Josephborough,2023-01-01,445,EV Batteries
sku - 292,New Cherylview,2021-05-01,267,Electrical systems
sku - 792,Lake Richard,2021-04-01,458,Powertrain Components
sku - 826,Lake John,2023-03-01,333,Powertrain Components
sku - 746,South Beverlyfurt,2021-11-01,269,Suspension and steering
sku - 792,Billyview,2024-07-01,225,Suspension and steering
sku - 615,North Daniel,2024-11-01,110,EV Batteries
sku - 301,West Darrell,2021-03-01,119,Electrical systems
sku - 298,Cooperborough,2022-06-01,141,Body and chassis
sku - 649,New Anne,2021-11-01,327,Safety equipment
sku - 232,Valentinefort,2022-06-01,180,Safety equipment
sku - 679,Shawnberg,2023-07-01,306,Interior components
sku - 917,Steinland,2023-06-01,305,Interior components
sku - 274,East Brady,2025-01-01,232,Suspension and steering
sku - 535,Reginaldview,2024-05-01,404,Powertrain Components
sku - 377,North Patriciafort,2021-08-01,176,EV Batteries
sku - 433,East Patrickland,2020-04-01,338,EV Batteries
sku - 939,Michaelview,2022-10-01,107,EV Batteries
sku - 881,Jeffreyton,2020-10-01,460,Powertrain Components
sku - 128,New Jessicafort,2024-09-01,113,EV Batteries
sku - 679,East Kimberlyton,2020-10-01,270,Interior components
sku - 894,Maryland,2020-01-01,148,Suspension and steering
sku - 426,New Jacobton,2020-10-01,219,Electrical systems
sku - 360,Andrewton,2024-10-01,482,Interior components
sku - 208,Loganchester,2023-11-01,168,Interior components
sku - 162,Jeremytown,2020-06-01,369,Interior components
sku - 792,Kevinmouth,2020-02-01,159,EV Batteries
sku - 877,Smithfort,2022-07-01,105,Safety equipment
sku - 755,New Kimberlyton,2023-05-01,320,EV Batteries
sku - 534,Emilyshire,2021-08-01,411,Suspension and steering
sku - 707,East Tyler,2020-06-01,496,EV Batteries
sku - 842,Lake Brianhaven,2021-09-01,253,Safety equipment
sku - 251,Andrewhaven,2022-06-01,165,EV Batteries
sku - 313,New Morganton,2024-09-01,245,Safety equipment
sku - 603,Leeland,2022-07-01,471,Powertrain Components
sku - 372,Ericmouth,2022-01-01,381,Safety equipment
sku - 730,Collinshaven,2024-07-01,435,Suspension and steering
sku - 833,Alexandraland,2020-08-01,196,Suspension and steering
sku - 584,New Nicolefort,2020-03-01,376,Suspension and steering
sku - 435,South Gina,2020-01-01,113,EV Batteries
sku - 936,Guzmanbury,2020-07-01,380,Suspension and steering
sku - 979,North Jessefort,2024-06-01,193,Powertrain Components
sku - 695,Flynnberg,2024-01-01,449,Safety equipment
sku - 417,West Hannahview,2021-07-01,157,EV Batteries
sku - 609,Fosterton,2024-08-01,232,Powertrain Components
sku - 619,West Rogerfurt,2023-04-01,133,Electrical systems
sku - 322,Lake Joshua,2024-10-01,171,Suspension and steering
sku - 369,Christinabury,2022-10-01,208,Interior components
sku - 955,Port Leahport,2021-08-01,343,Electrical systems
sku - 815,South Todd,2020-12-01,143,Electrical systems
sku - 345,Whitneyburgh,2024-11-01,379,Electrical systems
sku - 856,New Geoffreyton,2024-11-01,231,Suspension and steering
sku - 945,Albertfort,2021-09-01,305,Safety equipment
sku - 271,Port Tommystad,2020-06-01,440,Safety equipment
sku - 976,Cherylbury,2020-11-01,193,Suspension and steering
sku - 958,Lake Kevinmouth,2024-01-01,441,Body and chassis
sku - 753,North Lisaview,2020-06-01,259,Safety equipment
sku - 782,Garciastad,2020-12-01,190,Interior components
sku - 616,Hollystad,2023-11-01,114,Body and chassis
sku - 999,Port Joshuamouth,2020-12-01,484,EV Batteries
sku - 610,Port Christopherfort,2024-12-01,341,Suspension and steering
sku - 640,West Jamestown,2025-01-01,480,Interior components
sku - 774,Ortizstad,2022-10-01,486,EV Batteries
sku - 138,Port Michaelbury,2021-01-01,410,Safety equipment
sku - 317,Edwardport,2021-03-01,419,Electrical systems
sku - 853,South Christineview,2024-05-01,262,Interior components
sku - 321,East Kelly,2022-06-01,465,Body and chassis
sku - 252,Taylorbury,2020-12-01,241,Powertrain Components
sku - 519,Alanborough,2021-06-01,293,EV Batteries
sku - 568,Lake Brian,2021-08-01,211,Body and chassis
sku - 904,Bobbyport,2022-11-01,111,Powertrain Components
sku - 827,Wilcoxview,2021-08-01,224,Powertrain Components
sku - 417,Lake Ashleyland,2022-05-01,455,Suspension and steering
sku - 280,South Michellefort,2022-05-01,373,EV Batteries
sku - 249,North Haileytown,2020-02-01,298,Body and chassis
sku - 429,South David,2021-02-01,419,Suspension and steering
sku - 614,Garciashire,2023-12-01,172,Powertrain Components
sku - 234,Brendaview,2023-04-01,377,EV Batteries
sku - 845,Jacksontown,2020-05-01,345,Electrical systems
sku - 476,Port Melissa,2024-01-01,422,Suspension and steering
sku - 896,Shellyhaven,2023-11-01,346,Body and chassis
sku - 530,South Jody,2024-02-01,389,Safety equipment
sku - 793,Lake Colleen,2020-08-01,373,Electrical systems
sku - 224,West Jacqueline,2022-11-01,157,Body and chassis
sku - 766,Mannhaven,2021-07-01,178,Suspension and steering
sku - 400,North Christophertown,2020-04-01,145,Powertrain Components
sku - 559,South Aaron,2024-06-01,390,Body and chassis
sku - 368,Timothyland,2024-06-01,385,EV Batteries
sku - 540,West Jillport,2020-07-01,182,Suspension and steering
sku - 287,Chadhaven,2024-03-01,210,Body and chassis
sku - 279,Wadetown,2020-10-01,351,Powertrain Components
sku - 613,Lesliefurt,2024-03-01,146,Suspension and steering
sku - 471,Watkinsberg,2020-04-01,193,Interior components
sku - 309,Jodibury,2022-04-01,297,Body and chassis
sku - 990,Port William,2020-05-01,356,Body and chassis
sku - 658,Charlesstad,2021-06-01,253,Body and chassis
sku - 427,Hannahhaven,2024-09-01,362,EV Batteries
sku - 408,East Alejandroborough,2023-07-01,274,Interior components
sku - 296,Port Jennifer,2023-04-01,435,Powertrain Components
sku - 639,New Katieburgh,2020-03-01,451,Interior components
sku - 373,North Kathrynshire,2020-08-01,320,Electrical systems
sku - 398,West Travisland,2022-12-01,154,EV Batteries
sku - 873,Mcneilhaven,2020-04-01,446,Safety equipment
sku - 306,South Daniel,2023-08-01,124,Body and chassis
sku - 933,East Meganberg,2024-10-01,372,Electrical systems
sku - 795,Shortchester,2022-12-01,157,Powertrain Components
sku - 489,Barryberg,2020-11-01,412,Powertrain Components
sku - 600,Floydborough,2021-05-01,279,Suspension and steering
sku - 327,Simsburgh,2023-08-01,185,Electrical systems
sku - 411,East Danielhaven,2020-08-01,222,Powertrain Components
sku - 665,Randallhaven,2024-10-01,389,Safety equipment
sku - 974,Tylerside,2020-06-01,108,Powertrain Components
sku - 314,Gillespiebury,2024-04-01,457,Interior components
sku - 717,East Johnchester,2023-03-01,390,Electrical systems
sku - 949,West Aimeemouth,2021-12-01,153,EV Batteries
sku - 828,Port Jessicaberg,2023-11-01,437,Electrical systems
sku - 652,Pollardton,2021-03-01,198,EV Batteries
sku - 463,Gonzalezland,2020-07-01,146,EV Batteries
sku - 779,Port Victoriamouth,2023-08-01,131,Safety equipment
sku - 896,Port Jesseton,2022-10-01,250,Electrical systems
sku - 877,Johnsontown,2022-03-01,113,Suspension and steering
sku - 315,Kellyport,2022-03-01,208,Body and chassis
sku - 742,Mccormickton,2022-02-01,270,EV Batteries
sku - 385,North Crystal,2020-07-01,368,EV Batteries
sku - 350,Seanburgh,2020-09-01,226,EV Batteries
sku - 768,Mcmahontown,2023-03-01,214,Body and chassis
sku - 709,South William,2023-05-01,239,Powertrain Components
sku - 449,Stonemouth,2022-10-01,362,Electrical systems
sku - 810,Samanthaview,2020-02-01,209,Powertrain Components
sku - 162,Lake Jessicashire,2023-05-01,434,Body and chassis
sku - 796,New Anna,2021-11-01,176,Electrical systems
sku - 796,Hudsonfurt,2024-08-01,166,EV Batteries
sku - 681,Maldonadofurt,2024-09-01,489,Suspension and steering
sku - 690,South Roy,2021-08-01,444,Safety equipment
sku - 528,New Elizabeth,2022-03-01,343,EV Batteries
sku - 587,Richardsonside,2022-03-01,499,Suspension and steering
sku - 717,Finleyfurt,2020-09-01,482,Electrical systems
sku - 359,Schwartztown,2022-06-01,267,Electrical systems
sku - 396,South Ricky,2021-03-01,435,Safety equipment
sku - 514,West Tinastad,2024-04-01,204,Safety equipment
sku - 675,New Kristin,2024-08-01,294,Electrical systems
sku - 781,West Martha,2025-02-01,273,Suspension and steering
sku - 646,Jonathanland,2021-08-01,214,Body and chassis
sku - 307,Randymouth,2020-03-01,101,Interior components
sku - 499,East Mark,2024-05-01,241,Suspension and steering
sku - 567,Erictown,2020-11-01,431,Powertrain Components
sku - 707,North Patricia,2020-01-01,146,Electrical systems
sku - 543,Carriefurt,2023-08-01,332,EV Batteries
sku - 241,Lake Morgan,2020-05-01,144,Suspension and steering
sku - 386,Johnchester,2020-08-01,499,Suspension and steering
sku - 152,South Darleneville,2023-02-01,432,Interior components
sku - 527,Davidmouth,2024-03-01,231,Interior components
sku - 268,Williamview,2020-09-01,435,Body and chassis
sku - 671,Johnsonville,2021-10-01,287,Electrical systems
sku - 428,Jessicabury,2021-08-01,283,Interior components
sku - 703,West Susanfurt,2020-04-01,482,Safety equipment
sku - 812,South Virginia,2024-01-01,486,Suspension and steering
sku - 229,Sharpview,2024-05-01,302,Powertrain Components
sku - 174,Bassstad,2021-07-01,351,Suspension and steering
sku - 950,East Abigail,2024-03-01,299,Suspension and steering
sku - 100,South Marymouth,2021-11-01,416,Powertrain Components
sku - 449,West Brianmouth,2021-10-01,281,Body and chassis
sku - 980,North Robyn,2021-06-01,259,Interior components
sku - 600,Christophershire,2024-02-01,231,Interior components
sku - 554,Heatherton,2024-05-01,395,Interior components
sku - 454,North Darryl,2023-09-01,208,Powertrain Components
sku - 858,Melissamouth,2025-01-01,299,Safety equipment
sku - 978,New David,2023-06-01,113,Safety equipment
sku - 815,Mallorybury,2020-04-01,263,Interior components
sku - 320,Chanfort,2021-08-01,451,Powertrain Components
sku - 392,Monicahaven,2021-07-01,120,Safety equipment
sku - 239,Youngberg,2024-05-01,361,Interior components
sku - 673,Reedhaven,2024-01-01,363,Powertrain Components
sku - 779,North Danielshire,2022-10-01,360,Powertrain Components
sku - 859,New Jessica,2022-08-01,242,EV Batteries
sku - 875,South Crystal,2021-06-01,229,Electrical systems
sku - 336,Alexafort,2024-12-01,469,Suspension and steering
sku - 954,West Meredithville,2022-02-01,376,Safety equipment
sku - 618,Port Tina,2023-05-01,167,Suspension and steering
sku - 633,Myerschester,2021-05-01,437,EV Batteries
sku - 645,Natalieville,2022-11-01,237,Powertrain Components
sku - 149,West Jennifermouth,2020-08-01,356,Suspension and steering
sku - 635,South Ashley,2024-09-01,386,Electrical systems
sku - 185,Kirkfurt,2024-06-01,213,Body and chassis
sku - 337,Morrisonmouth,2023-05-01,137,Suspension and steering
sku - 929,North Chelsea,2024-02-01,238,Body and chassis
sku - 834,Timburgh,2022-09-01,148,Suspension and steering
sku - 824,Dominicville,2020-04-01,500,Interior components
sku - 138,Lake Paulborough,2024-01-01,332,Powertrain Components
sku - 716,New Rachel,2020-08-01,288,Electrical systems
sku - 173,Nielsenview,2023-12-01,431,Suspension and steering
sku - 134,Curtisport,2023-02-01,280,EV Batteries
sku - 712,Lake Felicialand,2021-08-01,474,Powertrain Components
sku - 889,Bryantborough,2022-08-01,499,Safety equipment
sku - 849,New Nicholasport,2021-01-01,147,Body and chassis
sku - 825,Andreport,2020-08-01,194,Electrical systems
sku - 407,New Davidborough,2022-06-01,236,Suspension and steering
sku - 140,West Katherine,2022-04-01,182,Electrical systems
sku - 209,Christopherstad,2021-06-01,137,Suspension and steering
sku - 217,Mikaylaport,2021-11-01,264,Body and chassis
sku - 443,East Williehaven,2023-05-01,301,Interior components
sku - 116,Port Robert,2020-09-01,153,Safety equipment
sku - 696,Wintersmouth,2023-09-01,233,Suspension and steering
sku - 640,Lake Robert,2022-01-01,254,Safety equipment
sku - 374,South Sandrafurt,2024-09-01,386,Powertrain Components
sku - 664,Diazside,2020-01-01,121,EV Batteries
sku - 426,East Johnborough,2024-12-01,442,Electrical systems
sku - 128,Myersville,2023-12-01,134,Safety equipment
sku - 514,Danielland,2023-02-01,484,Electrical systems
sku - 491,Judithtown,2023-03-01,473,Safety equipment
sku - 266,Taylorside,2021-06-01,489,EV Batteries
sku - 462,Lake Melissa,2020-09-01,211,Safety equipment
sku - 879,New Tracymouth,2025-01-01,388,Suspension and steering
sku - 108,Anthonymouth,2022-01-01,166,Safety equipment
sku - 664,North Danielborough,2024-03-01,300,Body and chassis
sku - 152,East Jefferyville,2023-12-01,394,Electrical systems
sku - 936,New Jacob,2020-07-01,418,Electrical systems
sku - 603,Mitchellfurt,2022-01-01,480,Suspension and steering
sku - 531,New Theresahaven,2023-08-01,289,EV Batteries
sku - 911,Port Thomas,2021-11-01,370,Powertrain Components
sku - 530,South Craig,2020-05-01,268,Interior components
sku - 796,Port Davidside,2023-06-01,242,Body and chassis
sku - 760,Nielsenton,2020-03-01,137,Interior components
sku - 628,Sarahstad,2022-07-01,439,Suspension and steering
sku - 765,Campbellshire,2023-07-01,194,EV Batteries
sku - 606,Stewartberg,2023-10-01,438,Electrical systems
sku - 575,Sandrabury,2022-02-01,500,EV Batteries
sku - 526,New Andrew,2022-12-01,398,Body and chassis
sku - 946,South Amandamouth,2023-05-01,321,Safety equipment
sku - 453,New Sean,2020-03-01,420,Interior components
sku - 408,Adamborough,2021-08-01,114,Electrical systems
sku - 517,Port Brittany,2022-01-01,392,Interior components
sku - 319,Reyesborough,2022-09-01,164,Interior components
sku - 222,Sarahfurt,2021-10-01,231,Electrical systems
sku - 676,Port Darrellmouth,2021-02-01,298,Suspension and steering
sku - 819,Morrisonborough,2023-08-01,169,Powertrain Components
sku - 607,Westbury,2024-10-01,481,Powertrain Components
sku - 321,Port Johnbury,2023-11-01,429,Interior components
sku - 716,East Michellehaven,2020-08-01,340,Safety equipment
sku - 663,Aguilarland,2023-09-01,355,Body and chassis
sku - 438,Rodriguezstad,2021-08-01,167,Powertrain Components
sku - 871,North Shelbyborough,2024-07-01,301,Suspension and steering
sku - 453,East Josephmouth,2021-04-01,297,Suspension and steering
sku - 482,South Christine,2022-09-01,275,Powertrain Components
sku - 745,Donnaborough,2024-01-01,487,EV Batteries
sku - 572,Lake Colleen,2020-11-01,303,Body and chassis
sku - 340,Lake Melissa,2023-11-01,170,Interior components
sku - 986,Port Debbie,2024-02-01,371,Interior components
sku - 763,Pamelaberg,2020-03-01,241,Electrical systems
sku - 146,Lake Isabel,2023-11-01,148,Suspension and steering
sku - 861,Amyton,2023-02-01,152,Suspension and steering
sku - 148,Woodhaven,2023-09-01,401,Powertrain Components
sku - 619,Rhondaside,2020-04-01,484,Electrical systems
sku - 276,East Jessicatown,2023-06-01,458,Powertrain Components
sku - 233,Beckerberg,2022-07-01,500,Electrical systems
sku - 788,Meganport,2021-07-01,434,Safety equipment
sku - 501,West Carriemouth,2023-10-01,404,Powertrain Components
sku - 138,Zamoramouth,2021-03-01,498,Interior components
sku - 501,Smithchester,2024-09-01,305,Suspension and steering
sku - 700,East Frank,2021-03-01,305,Body and chassis
sku - 150,Danielchester,2024-03-01,439,Interior components
sku - 731,Rossshire,2020-04-01,215,Body and chassis
sku - 767,Darrellfort,2023-08-01,471,Body and chassis
sku - 644,Juliechester,2020-04-01,243,Body and chassis
sku - 849,Daltonside,2023-05-01,211,Suspension and steering
sku - 385,Robertborough,2020-10-01,251,Safety equipment
sku - 171,Catherineshire,2020-06-01,353,Body and chassis
sku - 291,Wilsonton,2022-05-01,191,Suspension and steering
sku - 947,Heidimouth,2021-07-01,276,Electrical systems
sku - 237,Aliciaburgh,2022-12-01,128,Safety equipment
sku - 361,Kyletown,2023-12-01,380,Body and chassis
sku - 379,Alexanderhaven,2020-01-01,392,EV Batteries
sku - 811,Lopezmouth,2024-02-01,182,Interior components
sku - 145,North Jacquelinehaven,2024-09-01,414,Body and chassis
sku - 261,South Nicholas,2024-09-01,276,Body and chassis
sku - 632,Garciaberg,2020-09-01,361,EV Batteries
sku - 142,Erinberg,2022-11-01,421,Body and chassis
sku - 255,Lake Geraldfort,2022-03-01,225,Safety equipment
sku - 454,New Kristenview,2024-05-01,179,Interior components
sku - 614,Lake Dianamouth,2022-10-01,500,EV Batteries
sku - 956,New Albert,2022-10-01,294,EV Batteries
sku - 398,Cameronhaven,2022-02-01,327,Powertrain Components
sku - 523,East Ann,2023-06-01,402,EV Batteries
